#Results from sample_experiment.py.  First line is means, second line is standard deviations.
-4029.70, -3657.90, -3133.50, -3589.80, -3194.10, -3708.40, -2382.90, -2263.60, -3147.20, -2424.50, -2106.00, -2027.70, -3296.30, -1954.80, -3779.00, -4402.40, -2116.50, -2990.70, -2040.30, -3876.90, -3397.80, 
2033.38, 2041.17, 2160.27, 1802.72, 1934.65, 1923.03, 2266.41, 2248.18, 2215.05, 2053.50, 2000.46, 2152.87, 1835.90, 2190.30, 1989.63, 1533.74, 2485.43, 2357.75, 1539.28, 1884.81, 1621.22, 
